card_id,category,item,scrap_date
104399959,Системы помощи,парктроники,2023-05-26 19:17:55
104399959,Интерьер,тёмный,2023-05-26 19:17:55
104399959,Интерьер,искусственная кожа,2023-05-26 19:17:55
104399959,Интерьер,люк,2023-05-26 19:17:55
104399959,Комфорт,круиз-контроль,2023-05-26 19:17:55
104399959,Комфорт,управление мультимедиа с руля,2023-05-26 19:17:55
104399959,Комфорт,передние электро-стеклоподъёмники,2023-05-26 19:17:55
104399959,Комфорт,задние электро-стеклоподъёмники,2023-05-26 19:17:55
104399959,Обогрев,сидений,2023-05-26 19:17:55
104399959,Обогрев,зеркал,2023-05-26 19:17:55
104399959,Климат,климат-контроль,2023-05-26 19:17:55
104399959,Мультимедиа,Bluetooth,2023-05-26 19:17:55
104399959,Мультимедиа,CD или MP3,2023-05-26 19:17:55
104399959,Мультимедиа,USB,2023-05-26 19:17:55
104399959,Мультимедиа,мультимедийный экран,2023-05-26 19:17:55
104399959,Фары,светодиодные,2023-05-26 19:17:55
104399659,Экстерьер,легкосплавные диски,2023-05-26 19:17:56
104399659,Системы безопасности,ABS,2023-05-26 19:17:56
104399659,Системы безопасности,ESP,2023-05-26 19:17:56
104399659,Системы безопасности,антипробуксовочная,2023-05-26 19:17:56
104399659,Системы безопасности,иммобилайзер,2023-05-26 19:17:56
104399659,Подушки,передние,2023-05-26 19:17:56
104399659,Подушки,боковые,2023-05-26 19:17:56
104399659,Подушки,задние,2023-05-26 19:17:56
104399659,Системы помощи,датчик дождя,2023-05-26 19:17:56
104399659,Системы помощи,камера заднего вида,2023-05-26 19:17:56
104399659,Системы помощи,парктроники,2023-05-26 19:17:56
104399659,Интерьер,тёмный,2023-05-26 19:17:56
104399659,Интерьер,искусственная кожа,2023-05-26 19:17:56
104399659,Интерьер,люк,2023-05-26 19:17:56
104399659,Комфорт,круиз-контроль,2023-05-26 19:17:56
104399659,Комфорт,управление мультимедиа с руля,2023-05-26 19:17:56
104399659,Комфорт,передние электро-стеклоподъёмники,2023-05-26 19:17:56
104399659,Комфорт,задние электро-стеклоподъёмники,2023-05-26 19:17:56
104399659,Обогрев,сидений,2023-05-26 19:17:56
104399659,Обогрев,зеркал,2023-05-26 19:17:56
104399659,Климат,климат-контроль,2023-05-26 19:17:56
104399659,Мультимедиа,Bluetooth,2023-05-26 19:17:56
104399659,Мультимедиа,CD или MP3,2023-05-26 19:17:56
104399659,Мультимедиа,USB,2023-05-26 19:17:56
104399659,Мультимедиа,мультимедийный экран,2023-05-26 19:17:56
104399659,Фары,светодиодные,2023-05-26 19:17:56
104635254,Экстерьер,легкосплавные диски,2023-05-26 19:17:56
104635254,Системы безопасности,ABS,2023-05-26 19:17:56
104635254,Системы безопасности,ESP,2023-05-26 19:17:56
104635254,Системы безопасности,антипробуксовочная,2023-05-26 19:17:56
104635254,Системы безопасности,иммобилайзер,2023-05-26 19:17:56
104635254,Системы безопасности,сигнализация,2023-05-26 19:17:56
104635254,Подушки,передние,2023-05-26 19:17:56
104635254,Подушки,боковые,2023-05-26 19:17:56
104635254,Подушки,задние,2023-05-26 19:17:56
104635254,Системы помощи,датчик дождя,2023-05-26 19:17:56
104635254,Системы помощи,камера заднего вида,2023-05-26 19:17:56
104635254,Системы помощи,парктроники,2023-05-26 19:17:56
104635254,Системы помощи,контроль мертвых зон на зеркалах,2023-05-26 19:17:56
104635254,Интерьер,комби,2023-05-26 19:17:56
104635254,Интерьер,искусственная кожа,2023-05-26 19:17:56
104635254,Интерьер,люк,2023-05-26 19:17:56
104635254,Комфорт,автозапуск двигателя,2023-05-26 19:17:56
104635254,Комфорт,круиз-контроль,2023-05-26 19:17:56
104635254,Комфорт,управление мультимедиа с руля,2023-05-26 19:17:56
104635254,Комфорт,электрорегулировка сидений,2023-05-26 19:17:56
104635254,Комфорт,передние электро-стеклоподъёмники,2023-05-26 19:17:56
104635254,Комфорт,задние электро-стеклоподъёмники,2023-05-26 19:17:56
104635254,Обогрев,зеркал,2023-05-26 19:17:56
104635254,Климат,климат-контроль,2023-05-26 19:17:56
104635254,Мультимедиа,AUX или iPod,2023-05-26 19:17:56
104635254,Мультимедиа,Bluetooth,2023-05-26 19:17:56
104635254,Мультимедиа,CD или MP3,2023-05-26 19:17:56
104635254,Мультимедиа,мультимедийный экран,2023-05-26 19:17:56
104635254,Мультимедиа,штатная навигация,2023-05-26 19:17:56
104635254,Фары,ксеноновые,2023-05-26 19:17:56
104324135,Экстерьер,легкосплавные диски,2023-05-26 19:17:57
104324135,Экстерьер,рейлинги на крыше,2023-05-26 19:17:57
104324135,Системы безопасности,ABS,2023-05-26 19:17:57
104324135,Системы безопасности,ESP,2023-05-26 19:17:57
104324135,Системы безопасности,антипробуксовочная,2023-05-26 19:17:57
104324135,Системы безопасности,иммобилайзер,2023-05-26 19:17:57
104324135,Подушки,передние,2023-05-26 19:17:57
104324135,Подушки,боковые,2023-05-26 19:17:57
104324135,Системы помощи,камера заднего вида,2023-05-26 19:17:57
104324135,Системы помощи,парктроники,2023-05-26 19:17:57
104324135,Интерьер,тёмный,2023-05-26 19:17:57
104324135,Интерьер,искусственная кожа,2023-05-26 19:17:57
104324135,Интерьер,люк,2023-05-26 19:17:57
104324135,Комфорт,круиз-контроль,2023-05-26 19:17:57
104324135,Комфорт,управление мультимедиа с руля,2023-05-26 19:17:57
104324135,Комфорт,электрорегулировка сидений,2023-05-26 19:17:57
104324135,Комфорт,передние электро-стеклоподъёмники,2023-05-26 19:17:57
104324135,Комфорт,задние электро-стеклоподъёмники,2023-05-26 19:17:57
104324135,Обогрев,сидений,2023-05-26 19:17:57
104324135,Обогрев,зеркал,2023-05-26 19:17:57
104324135,Климат,климат-контроль,2023-05-26 19:17:57
104324135,Мультимедиа,Bluetooth,2023-05-26 19:17:57
104324135,Мультимедиа,USB,2023-05-26 19:17:57
104324135,Мультимедиа,мультимедийный экран,2023-05-26 19:17:57
104324135,Фары,светодиодные,2023-05-26 19:17:57
104339543,Экстерьер,легкосплавные диски,2023-05-26 19:17:57
104339543,Экстерьер,рейлинги на крыше,2023-05-26 19:17:57
104339543,Системы безопасности,ABS,2023-05-26 19:17:57
104339543,Системы безопасности,ESP,2023-05-26 19:17:57
104339543,Системы безопасности,антипробуксовочная,2023-05-26 19:17:57
104339543,Системы безопасности,иммобилайзер,2023-05-26 19:17:57
104339543,Подушки,передние,2023-05-26 19:17:57
104339543,Системы помощи,камера заднего вида,2023-05-26 19:17:57
104339543,Системы помощи,парктроники,2023-05-26 19:17:57
104339543,Интерьер,тёмный,2023-05-26 19:17:57
104339543,Интерьер,комбинированные материалы,2023-05-26 19:17:57
104339543,Интерьер,люк,2023-05-26 19:17:57
104339543,Комфорт,круиз-контроль,2023-05-26 19:17:57
104339543,Комфорт,управление мультимедиа с руля,2023-05-26 19:17:57
104339543,Комфорт,передние электро-стеклоподъёмники,2023-05-26 19:17:57
104339543,Комфорт,задние электро-стеклоподъёмники,2023-05-26 19:17:57
104339543,Обогрев,зеркал,2023-05-26 19:17:57
104339543,Климат,климат-контроль,2023-05-26 19:17:57
104339543,Мультимедиа,Bluetooth,2023-05-26 19:17:57
104339543,Мультимедиа,USB,2023-05-26 19:17:57
104339543,Мультимедиа,мультимедийный экран,2023-05-26 19:17:57
