card_id,category,item,scrap_date
104399959,Системы помощи,парктроники,2023-05-26 15:02:13
104399959,Интерьер,тёмный,2023-05-26 15:02:13
104399959,Интерьер,искусственная кожа,2023-05-26 15:02:13
104399959,Интерьер,люк,2023-05-26 15:02:13
104399959,Комфорт,круиз-контроль,2023-05-26 15:02:13
104399959,Комфорт,управление мультимедиа с руля,2023-05-26 15:02:13
104399959,Комфорт,передние электро-стеклоподъёмники,2023-05-26 15:02:13
104399959,Комфорт,задние электро-стеклоподъёмники,2023-05-26 15:02:13
104399959,Обогрев,сидений,2023-05-26 15:02:13
104399959,Обогрев,зеркал,2023-05-26 15:02:13
104399959,Климат,климат-контроль,2023-05-26 15:02:13
104399959,Мультимедиа,Bluetooth,2023-05-26 15:02:13
104399959,Мультимедиа,CD или MP3,2023-05-26 15:02:13
104399959,Мультимедиа,USB,2023-05-26 15:02:13
104399959,Мультимедиа,мультимедийный экран,2023-05-26 15:02:13
104399959,Фары,светодиодные,2023-05-26 15:02:13
104399659,Экстерьер,легкосплавные диски,2023-05-26 15:02:13
104399659,Системы безопасности,ABS,2023-05-26 15:02:13
104399659,Системы безопасности,ESP,2023-05-26 15:02:13
104399659,Системы безопасности,антипробуксовочная,2023-05-26 15:02:13
104399659,Системы безопасности,иммобилайзер,2023-05-26 15:02:13
104399659,Подушки,передние,2023-05-26 15:02:13
104399659,Подушки,боковые,2023-05-26 15:02:13
104399659,Подушки,задние,2023-05-26 15:02:13
104399659,Системы помощи,датчик дождя,2023-05-26 15:02:13
104399659,Системы помощи,камера заднего вида,2023-05-26 15:02:13
104399659,Системы помощи,парктроники,2023-05-26 15:02:13
104399659,Интерьер,тёмный,2023-05-26 15:02:13
104399659,Интерьер,искусственная кожа,2023-05-26 15:02:13
104399659,Интерьер,люк,2023-05-26 15:02:13
104399659,Комфорт,круиз-контроль,2023-05-26 15:02:13
104399659,Комфорт,управление мультимедиа с руля,2023-05-26 15:02:13
104399659,Комфорт,передние электро-стеклоподъёмники,2023-05-26 15:02:13
104399659,Комфорт,задние электро-стеклоподъёмники,2023-05-26 15:02:13
104399659,Обогрев,сидений,2023-05-26 15:02:13
104399659,Обогрев,зеркал,2023-05-26 15:02:13
104399659,Климат,климат-контроль,2023-05-26 15:02:13
104399659,Мультимедиа,Bluetooth,2023-05-26 15:02:13
104399659,Мультимедиа,CD или MP3,2023-05-26 15:02:13
104399659,Мультимедиа,USB,2023-05-26 15:02:13
104399659,Мультимедиа,мультимедийный экран,2023-05-26 15:02:13
104399659,Фары,светодиодные,2023-05-26 15:02:13
104635254,Экстерьер,легкосплавные диски,2023-05-26 15:02:14
104635254,Системы безопасности,ABS,2023-05-26 15:02:14
104635254,Системы безопасности,ESP,2023-05-26 15:02:14
104635254,Системы безопасности,антипробуксовочная,2023-05-26 15:02:14
104635254,Системы безопасности,иммобилайзер,2023-05-26 15:02:14
104635254,Системы безопасности,сигнализация,2023-05-26 15:02:14
104635254,Подушки,передние,2023-05-26 15:02:14
104635254,Подушки,боковые,2023-05-26 15:02:14
104635254,Подушки,задние,2023-05-26 15:02:14
104635254,Системы помощи,датчик дождя,2023-05-26 15:02:14
104635254,Системы помощи,камера заднего вида,2023-05-26 15:02:14
104635254,Системы помощи,парктроники,2023-05-26 15:02:14
104635254,Системы помощи,контроль мертвых зон на зеркалах,2023-05-26 15:02:14
104635254,Интерьер,комби,2023-05-26 15:02:14
104635254,Интерьер,искусственная кожа,2023-05-26 15:02:14
104635254,Интерьер,люк,2023-05-26 15:02:14
104635254,Комфорт,автозапуск двигателя,2023-05-26 15:02:14
104635254,Комфорт,круиз-контроль,2023-05-26 15:02:14
104635254,Комфорт,управление мультимедиа с руля,2023-05-26 15:02:14
104635254,Комфорт,электрорегулировка сидений,2023-05-26 15:02:14
104635254,Комфорт,передние электро-стеклоподъёмники,2023-05-26 15:02:14
104635254,Комфорт,задние электро-стеклоподъёмники,2023-05-26 15:02:14
104635254,Обогрев,зеркал,2023-05-26 15:02:14
104635254,Климат,климат-контроль,2023-05-26 15:02:14
104635254,Мультимедиа,AUX или iPod,2023-05-26 15:02:14
104635254,Мультимедиа,Bluetooth,2023-05-26 15:02:14
104635254,Мультимедиа,CD или MP3,2023-05-26 15:02:14
104635254,Мультимедиа,мультимедийный экран,2023-05-26 15:02:14
104635254,Мультимедиа,штатная навигация,2023-05-26 15:02:14
104635254,Фары,ксеноновые,2023-05-26 15:02:14
104324135,Экстерьер,легкосплавные диски,2023-05-26 15:02:14
104324135,Экстерьер,рейлинги на крыше,2023-05-26 15:02:14
104324135,Системы безопасности,ABS,2023-05-26 15:02:14
104324135,Системы безопасности,ESP,2023-05-26 15:02:14
104324135,Системы безопасности,антипробуксовочная,2023-05-26 15:02:14
104324135,Системы безопасности,иммобилайзер,2023-05-26 15:02:14
104324135,Подушки,передние,2023-05-26 15:02:14
104324135,Подушки,боковые,2023-05-26 15:02:14
104324135,Системы помощи,камера заднего вида,2023-05-26 15:02:14
104324135,Системы помощи,парктроники,2023-05-26 15:02:14
104324135,Интерьер,тёмный,2023-05-26 15:02:14
104324135,Интерьер,искусственная кожа,2023-05-26 15:02:14
104324135,Интерьер,люк,2023-05-26 15:02:14
104324135,Комфорт,круиз-контроль,2023-05-26 15:02:14
104324135,Комфорт,управление мультимедиа с руля,2023-05-26 15:02:14
104324135,Комфорт,электрорегулировка сидений,2023-05-26 15:02:14
104324135,Комфорт,передние электро-стеклоподъёмники,2023-05-26 15:02:14
104324135,Комфорт,задние электро-стеклоподъёмники,2023-05-26 15:02:14
104324135,Обогрев,сидений,2023-05-26 15:02:14
104324135,Обогрев,зеркал,2023-05-26 15:02:14
104324135,Климат,климат-контроль,2023-05-26 15:02:14
104324135,Мультимедиа,Bluetooth,2023-05-26 15:02:14
104324135,Мультимедиа,USB,2023-05-26 15:02:14
104324135,Мультимедиа,мультимедийный экран,2023-05-26 15:02:14
104324135,Фары,светодиодные,2023-05-26 15:02:14
104339543,Экстерьер,легкосплавные диски,2023-05-26 15:02:15
104339543,Экстерьер,рейлинги на крыше,2023-05-26 15:02:15
104339543,Системы безопасности,ABS,2023-05-26 15:02:15
104339543,Системы безопасности,ESP,2023-05-26 15:02:15
104339543,Системы безопасности,антипробуксовочная,2023-05-26 15:02:15
104339543,Системы безопасности,иммобилайзер,2023-05-26 15:02:15
104339543,Подушки,передние,2023-05-26 15:02:15
104339543,Системы помощи,камера заднего вида,2023-05-26 15:02:15
104339543,Системы помощи,парктроники,2023-05-26 15:02:15
104339543,Интерьер,тёмный,2023-05-26 15:02:15
104339543,Интерьер,комбинированные материалы,2023-05-26 15:02:15
104339543,Интерьер,люк,2023-05-26 15:02:15
104339543,Комфорт,круиз-контроль,2023-05-26 15:02:15
104339543,Комфорт,управление мультимедиа с руля,2023-05-26 15:02:15
104339543,Комфорт,передние электро-стеклоподъёмники,2023-05-26 15:02:15
104339543,Комфорт,задние электро-стеклоподъёмники,2023-05-26 15:02:15
104339543,Обогрев,зеркал,2023-05-26 15:02:15
104339543,Климат,климат-контроль,2023-05-26 15:02:15
104339543,Мультимедиа,Bluetooth,2023-05-26 15:02:15
104339543,Мультимедиа,USB,2023-05-26 15:02:15
104339543,Мультимедиа,мультимедийный экран,2023-05-26 15:02:15
104339546,Экстерьер,легкосплавные диски,2023-05-26 15:02:15
104339546,Экстерьер,рейлинги на крыше,2023-05-26 15:02:15
104339546,Системы безопасности,ABS,2023-05-26 15:02:15
104339546,Системы безопасности,ESP,2023-05-26 15:02:15
104339546,Системы безопасности,антипробуксовочная,2023-05-26 15:02:15
104339546,Системы безопасности,иммобилайзер,2023-05-26 15:02:15
104339546,Подушки,передние,2023-05-26 15:02:15
104339546,Системы помощи,камера заднего вида,2023-05-26 15:02:15
104339546,Системы помощи,парктроники,2023-05-26 15:02:15
104339546,Интерьер,тёмный,2023-05-26 15:02:15
104339546,Интерьер,комбинированные материалы,2023-05-26 15:02:15
104339546,Интерьер,люк,2023-05-26 15:02:15
104339546,Комфорт,круиз-контроль,2023-05-26 15:02:15
104339546,Комфорт,управление мультимедиа с руля,2023-05-26 15:02:15
104339546,Комфорт,передние электро-стеклоподъёмники,2023-05-26 15:02:15
104339546,Комфорт,задние электро-стеклоподъёмники,2023-05-26 15:02:15
104339546,Обогрев,зеркал,2023-05-26 15:02:15
104339546,Климат,климат-контроль,2023-05-26 15:02:15
104339546,Мультимедиа,Bluetooth,2023-05-26 15:02:15
104339546,Мультимедиа,USB,2023-05-26 15:02:15
104339546,Мультимедиа,мультимедийный экран,2023-05-26 15:02:15
104339540,Экстерьер,легкосплавные диски,2023-05-26 15:02:16
104339540,Экстерьер,рейлинги на крыше,2023-05-26 15:02:16
104339540,Системы безопасности,ABS,2023-05-26 15:02:16
104339540,Системы безопасности,ESP,2023-05-26 15:02:16
104339540,Системы безопасности,антипробуксовочная,2023-05-26 15:02:16
104339540,Системы безопасности,иммобилайзер,2023-05-26 15:02:16
104339540,Подушки,передние,2023-05-26 15:02:16
104339540,Системы помощи,камера заднего вида,2023-05-26 15:02:16
104339540,Системы помощи,парктроники,2023-05-26 15:02:16
104339540,Интерьер,тёмный,2023-05-26 15:02:16
104339540,Интерьер,комбинированные материалы,2023-05-26 15:02:16
104339540,Интерьер,люк,2023-05-26 15:02:16
104339540,Комфорт,круиз-контроль,2023-05-26 15:02:16
104339540,Комфорт,управление мультимедиа с руля,2023-05-26 15:02:16
104339540,Комфорт,передние электро-стеклоподъёмники,2023-05-26 15:02:16
104339540,Комфорт,задние электро-стеклоподъёмники,2023-05-26 15:02:16
104339540,Обогрев,зеркал,2023-05-26 15:02:16
104339540,Климат,климат-контроль,2023-05-26 15:02:16
104339540,Мультимедиа,Bluetooth,2023-05-26 15:02:16
104339540,Мультимедиа,USB,2023-05-26 15:02:16
104339540,Мультимедиа,мультимедийный экран,2023-05-26 15:02:16
104187872,Экстерьер,легкосплавные диски,2023-05-26 15:02:16
104187872,Экстерьер,рейлинги на крыше,2023-05-26 15:02:16
104187872,Системы безопасности,ABS,2023-05-26 15:02:16
104187872,Системы безопасности,ESP,2023-05-26 15:02:16
104187872,Системы безопасности,антипробуксовочная,2023-05-26 15:02:16
104187872,Системы безопасности,иммобилайзер,2023-05-26 15:02:16
104187872,Подушки,передние,2023-05-26 15:02:16
104187872,Системы помощи,камера заднего вида,2023-05-26 15:02:16
104187872,Системы помощи,парктроники,2023-05-26 15:02:16
104187872,Интерьер,тёмный,2023-05-26 15:02:16
104187872,Интерьер,комбинированные материалы,2023-05-26 15:02:16
104187872,Интерьер,люк,2023-05-26 15:02:16
104187872,Комфорт,круиз-контроль,2023-05-26 15:02:16
104187872,Комфорт,управление мультимедиа с руля,2023-05-26 15:02:16
104187872,Комфорт,передние электро-стеклоподъёмники,2023-05-26 15:02:16
104187872,Комфорт,задние электро-стеклоподъёмники,2023-05-26 15:02:16
104187872,Обогрев,зеркал,2023-05-26 15:02:16
104187872,Климат,климат-контроль,2023-05-26 15:02:16
104187872,Мультимедиа,Bluetooth,2023-05-26 15:02:16
104187872,Мультимедиа,USB,2023-05-26 15:02:16
104187872,Мультимедиа,мультимедийный экран,2023-05-26 15:02:16
104339533,Экстерьер,легкосплавные диски,2023-05-26 15:02:17
104339533,Экстерьер,рейлинги на крыше,2023-05-26 15:02:17
104339533,Системы безопасности,ABS,2023-05-26 15:02:17
104339533,Системы безопасности,ESP,2023-05-26 15:02:17
104339533,Системы безопасности,антипробуксовочная,2023-05-26 15:02:17
104339533,Системы безопасности,иммобилайзер,2023-05-26 15:02:17
104339533,Подушки,передние,2023-05-26 15:02:17
104339533,Системы помощи,камера заднего вида,2023-05-26 15:02:17
104339533,Системы помощи,парктроники,2023-05-26 15:02:17
104339533,Интерьер,тёмный,2023-05-26 15:02:17
104339533,Интерьер,комбинированные материалы,2023-05-26 15:02:17
104339533,Интерьер,люк,2023-05-26 15:02:17
104339533,Комфорт,круиз-контроль,2023-05-26 15:02:17
104339533,Комфорт,управление мультимедиа с руля,2023-05-26 15:02:17
104339533,Комфорт,передние электро-стеклоподъёмники,2023-05-26 15:02:17
104339533,Комфорт,задние электро-стеклоподъёмники,2023-05-26 15:02:17
104339533,Обогрев,зеркал,2023-05-26 15:02:17
104339533,Климат,климат-контроль,2023-05-26 15:02:17
104339533,Мультимедиа,Bluetooth,2023-05-26 15:02:17
104339533,Мультимедиа,USB,2023-05-26 15:02:17
104339533,Мультимедиа,мультимедийный экран,2023-05-26 15:02:17
104339547,Экстерьер,легкосплавные диски,2023-05-26 15:02:18
104339547,Экстерьер,рейлинги на крыше,2023-05-26 15:02:18
104339547,Системы безопасности,ABS,2023-05-26 15:02:18
104339547,Системы безопасности,ESP,2023-05-26 15:02:18
104339547,Системы безопасности,антипробуксовочная,2023-05-26 15:02:18
104339547,Системы безопасности,иммобилайзер,2023-05-26 15:02:18
104339547,Подушки,передние,2023-05-26 15:02:18
104339547,Системы помощи,камера заднего вида,2023-05-26 15:02:18
104339547,Системы помощи,парктроники,2023-05-26 15:02:18
104339547,Интерьер,тёмный,2023-05-26 15:02:18
104339547,Интерьер,комбинированные материалы,2023-05-26 15:02:18
104339547,Интерьер,люк,2023-05-26 15:02:18
104339547,Комфорт,круиз-контроль,2023-05-26 15:02:18
104339547,Комфорт,управление мультимедиа с руля,2023-05-26 15:02:18
104339547,Комфорт,передние электро-стеклоподъёмники,2023-05-26 15:02:18
104339547,Комфорт,задние электро-стеклоподъёмники,2023-05-26 15:02:18
104339547,Обогрев,зеркал,2023-05-26 15:02:18
104339547,Климат,климат-контроль,2023-05-26 15:02:18
104339547,Мультимедиа,Bluetooth,2023-05-26 15:02:18
104339547,Мультимедиа,USB,2023-05-26 15:02:18
104339547,Мультимедиа,мультимедийный экран,2023-05-26 15:02:18
104339552,Экстерьер,легкосплавные диски,2023-05-26 15:02:18
104339552,Экстерьер,рейлинги на крыше,2023-05-26 15:02:18
104339552,Системы безопасности,ABS,2023-05-26 15:02:18
104339552,Системы безопасности,ESP,2023-05-26 15:02:18
104339552,Системы безопасности,антипробуксовочная,2023-05-26 15:02:18
104339552,Системы безопасности,иммобилайзер,2023-05-26 15:02:18
104339552,Подушки,передние,2023-05-26 15:02:18
104339552,Системы помощи,камера заднего вида,2023-05-26 15:02:18
104339552,Системы помощи,парктроники,2023-05-26 15:02:18
104339552,Интерьер,тёмный,2023-05-26 15:02:18
104339552,Интерьер,комбинированные материалы,2023-05-26 15:02:18
104339552,Интерьер,люк,2023-05-26 15:02:18
104339552,Комфорт,круиз-контроль,2023-05-26 15:02:18
104339552,Комфорт,управление мультимедиа с руля,2023-05-26 15:02:18
104339552,Комфорт,передние электро-стеклоподъёмники,2023-05-26 15:02:18
104339552,Комфорт,задние электро-стеклоподъёмники,2023-05-26 15:02:18
104339552,Обогрев,зеркал,2023-05-26 15:02:18
104339552,Климат,климат-контроль,2023-05-26 15:02:18
104339552,Мультимедиа,Bluetooth,2023-05-26 15:02:18
104339552,Мультимедиа,USB,2023-05-26 15:02:18
104339552,Мультимедиа,мультимедийный экран,2023-05-26 15:02:18
104351447,Экстерьер,легкосплавные диски,2023-05-26 15:02:19
104351447,Системы безопасности,ABS,2023-05-26 15:02:19
104351447,Системы безопасности,ESP,2023-05-26 15:02:19
104351447,Системы безопасности,антипробуксовочная,2023-05-26 15:02:19
104351447,Системы безопасности,иммобилайзер,2023-05-26 15:02:19
104351447,Подушки,передние,2023-05-26 15:02:19
104351447,Подушки,боковые,2023-05-26 15:02:19
104351447,Подушки,задние,2023-05-26 15:02:19
104351447,Системы помощи,датчик дождя,2023-05-26 15:02:19
104351447,Системы помощи,камера заднего вида,2023-05-26 15:02:19
104351447,Системы помощи,парктроники,2023-05-26 15:02:19
104351447,Интерьер,тёмный,2023-05-26 15:02:19
104351447,Интерьер,искусственная кожа,2023-05-26 15:02:19
104351447,Интерьер,люк,2023-05-26 15:02:19
104351447,Комфорт,круиз-контроль,2023-05-26 15:02:19
104351447,Комфорт,управление мультимедиа с руля,2023-05-26 15:02:19
104351447,Комфорт,передние электро-стеклоподъёмники,2023-05-26 15:02:19
104351447,Комфорт,задние электро-стеклоподъёмники,2023-05-26 15:02:19
104351447,Обогрев,сидений,2023-05-26 15:02:19
104351447,Обогрев,зеркал,2023-05-26 15:02:19
104351447,Климат,климат-контроль,2023-05-26 15:02:19
104351447,Мультимедиа,Bluetooth,2023-05-26 15:02:19
104351447,Мультимедиа,CD или MP3,2023-05-26 15:02:19
104351447,Мультимедиа,USB,2023-05-26 15:02:19
104351447,Мультимедиа,мультимедийный экран,2023-05-26 15:02:19
104351447,Фары,светодиодные,2023-05-26 15:02:19
104351455,Экстерьер,легкосплавные диски,2023-05-26 15:02:20
104351455,Системы безопасности,ABS,2023-05-26 15:02:20
104351455,Системы безопасности,ESP,2023-05-26 15:02:20
104351455,Системы безопасности,антипробуксовочная,2023-05-26 15:02:20
104351455,Системы безопасности,иммобилайзер,2023-05-26 15:02:20
104351455,Подушки,передние,2023-05-26 15:02:20
104351455,Подушки,боковые,2023-05-26 15:02:20
104351455,Подушки,задние,2023-05-26 15:02:20
104351455,Системы помощи,датчик дождя,2023-05-26 15:02:20
104351455,Системы помощи,камера заднего вида,2023-05-26 15:02:20
104351455,Системы помощи,парктроники,2023-05-26 15:02:20
104351455,Интерьер,тёмный,2023-05-26 15:02:20
104351455,Интерьер,искусственная кожа,2023-05-26 15:02:20
104351455,Интерьер,люк,2023-05-26 15:02:20
104351455,Комфорт,круиз-контроль,2023-05-26 15:02:20
104351455,Комфорт,управление мультимедиа с руля,2023-05-26 15:02:20
104351455,Комфорт,передние электро-стеклоподъёмники,2023-05-26 15:02:20
104351455,Комфорт,задние электро-стеклоподъёмники,2023-05-26 15:02:20
104351455,Обогрев,сидений,2023-05-26 15:02:20
104351455,Обогрев,зеркал,2023-05-26 15:02:20
104351455,Климат,климат-контроль,2023-05-26 15:02:20
104351455,Мультимедиа,Bluetooth,2023-05-26 15:02:20
104351455,Мультимедиа,CD или MP3,2023-05-26 15:02:20
104351455,Мультимедиа,USB,2023-05-26 15:02:20
104351455,Мультимедиа,мультимедийный экран,2023-05-26 15:02:20
104351455,Фары,светодиодные,2023-05-26 15:02:20
104324219,Экстерьер,легкосплавные диски,2023-05-26 15:02:21
104324219,Экстерьер,рейлинги на крыше,2023-05-26 15:02:21
104324219,Системы безопасности,ABS,2023-05-26 15:02:21
104324219,Системы безопасности,ESP,2023-05-26 15:02:21
104324219,Системы безопасности,антипробуксовочная,2023-05-26 15:02:21
104324219,Системы безопасности,иммобилайзер,2023-05-26 15:02:21
104324219,Подушки,передние,2023-05-26 15:02:21
104324219,Подушки,боковые,2023-05-26 15:02:21
104324219,Системы помощи,камера заднего вида,2023-05-26 15:02:21
104324219,Системы помощи,парктроники,2023-05-26 15:02:21
104324219,Интерьер,тёмный,2023-05-26 15:02:21
104324219,Интерьер,искусственная кожа,2023-05-26 15:02:21
104324219,Интерьер,люк,2023-05-26 15:02:21
104324219,Комфорт,круиз-контроль,2023-05-26 15:02:21
104324219,Комфорт,управление мультимедиа с руля,2023-05-26 15:02:21
104324219,Комфорт,электрорегулировка сидений,2023-05-26 15:02:21
104324219,Комфорт,передние электро-стеклоподъёмники,2023-05-26 15:02:21
104324219,Комфорт,задние электро-стеклоподъёмники,2023-05-26 15:02:21
104324219,Обогрев,сидений,2023-05-26 15:02:21
104324219,Обогрев,зеркал,2023-05-26 15:02:21
104324219,Климат,климат-контроль,2023-05-26 15:02:21
104324219,Мультимедиа,Bluetooth,2023-05-26 15:02:21
104324219,Мультимедиа,USB,2023-05-26 15:02:21
104324219,Мультимедиа,мультимедийный экран,2023-05-26 15:02:21
104324219,Фары,светодиодные,2023-05-26 15:02:21
104324101,Экстерьер,легкосплавные диски,2023-05-26 15:02:21
104324101,Экстерьер,рейлинги на крыше,2023-05-26 15:02:21
104324101,Системы безопасности,ABS,2023-05-26 15:02:21
104324101,Системы безопасности,ESP,2023-05-26 15:02:21
104324101,Системы безопасности,антипробуксовочная,2023-05-26 15:02:21
104324101,Системы безопасности,иммобилайзер,2023-05-26 15:02:21
104324101,Подушки,передние,2023-05-26 15:02:21
104324101,Системы помощи,камера заднего вида,2023-05-26 15:02:21
104324101,Системы помощи,парктроники,2023-05-26 15:02:21
104324101,Интерьер,тёмный,2023-05-26 15:02:21
104324101,Интерьер,комбинированные материалы,2023-05-26 15:02:21
104324101,Интерьер,люк,2023-05-26 15:02:21
104324101,Комфорт,круиз-контроль,2023-05-26 15:02:21
104324101,Комфорт,управление мультимедиа с руля,2023-05-26 15:02:21
104324101,Комфорт,передние электро-стеклоподъёмники,2023-05-26 15:02:21
104324101,Комфорт,задние электро-стеклоподъёмники,2023-05-26 15:02:21
104324101,Обогрев,зеркал,2023-05-26 15:02:21
104324101,Климат,климат-контроль,2023-05-26 15:02:21
104324101,Мультимедиа,Bluetooth,2023-05-26 15:02:21
104324101,Мультимедиа,USB,2023-05-26 15:02:21
104324101,Мультимедиа,мультимедийный экран,2023-05-26 15:02:21
104324096,Экстерьер,легкосплавные диски,2023-05-26 15:02:21
104324096,Экстерьер,рейлинги на крыше,2023-05-26 15:02:21
104324096,Системы безопасности,ABS,2023-05-26 15:02:21
104324096,Системы безопасности,ESP,2023-05-26 15:02:21
104324096,Системы безопасности,антипробуксовочная,2023-05-26 15:02:21
104324096,Системы безопасности,иммобилайзер,2023-05-26 15:02:21
104324096,Подушки,передние,2023-05-26 15:02:21
104324096,Системы помощи,камера заднего вида,2023-05-26 15:02:21
104324096,Системы помощи,парктроники,2023-05-26 15:02:21
104324096,Интерьер,тёмный,2023-05-26 15:02:21
104324096,Интерьер,комбинированные материалы,2023-05-26 15:02:21
104324096,Интерьер,люк,2023-05-26 15:02:21
104324096,Комфорт,круиз-контроль,2023-05-26 15:02:21
104324096,Комфорт,управление мультимедиа с руля,2023-05-26 15:02:21
104324096,Комфорт,передние электро-стеклоподъёмники,2023-05-26 15:02:21
104324096,Комфорт,задние электро-стеклоподъёмники,2023-05-26 15:02:21
104324096,Обогрев,зеркал,2023-05-26 15:02:21
104324096,Климат,климат-контроль,2023-05-26 15:02:21
104324096,Мультимедиа,Bluetooth,2023-05-26 15:02:21
104324096,Мультимедиа,USB,2023-05-26 15:02:21
104324096,Мультимедиа,мультимедийный экран,2023-05-26 15:02:21
104631312,Экстерьер,легкосплавные диски,2023-05-26 15:02:22
104631312,Экстерьер,рейлинги на крыше,2023-05-26 15:02:22
104631312,Системы безопасности,ABS,2023-05-26 15:02:22
104631312,Системы безопасности,ESP,2023-05-26 15:02:22
104631312,Системы безопасности,антипробуксовочная,2023-05-26 15:02:22
104631312,Системы безопасности,иммобилайзер,2023-05-26 15:02:22
104631312,Системы безопасности,сигнализация,2023-05-26 15:02:22
104631312,Подушки,передние,2023-05-26 15:02:22
104631312,Системы помощи,камера заднего вида,2023-05-26 15:02:22
104631312,Системы помощи,парктроники,2023-05-26 15:02:22
104631312,Интерьер,тёмный,2023-05-26 15:02:22
104631312,Интерьер,ткань,2023-05-26 15:02:22
104631312,Комфорт,автозапуск двигателя,2023-05-26 15:02:22
104631312,Комфорт,круиз-контроль,2023-05-26 15:02:22
104631312,Комфорт,управление мультимедиа с руля,2023-05-26 15:02:22
104631312,Комфорт,передние электро-стеклоподъёмники,2023-05-26 15:02:22
104631312,Комфорт,задние электро-стеклоподъёмники,2023-05-26 15:02:22
104631312,Обогрев,сидений,2023-05-26 15:02:22
104631312,Обогрев,лобового стекла,2023-05-26 15:02:22
104631312,Обогрев,зеркал,2023-05-26 15:02:22
104631312,Климат,кондиционер,2023-05-26 15:02:22
104631312,Мультимедиа,Bluetooth,2023-05-26 15:02:22
104631312,Мультимедиа,USB,2023-05-26 15:02:22
104631312,Мультимедиа,мультимедийный экран,2023-05-26 15:02:22
104631312,Фары,противотуманные,2023-05-26 15:02:22
104631312,Фары,светодиодные,2023-05-26 15:02:22
104629672,Экстерьер,легкосплавные диски,2023-05-26 15:02:22
104629672,Системы безопасности,ABS,2023-05-26 15:02:22
104629672,Системы безопасности,ESP,2023-05-26 15:02:22
104629672,Системы безопасности,антипробуксовочная,2023-05-26 15:02:22
104629672,Системы безопасности,иммобилайзер,2023-05-26 15:02:22
104629672,Подушки,передние,2023-05-26 15:02:22
104629672,Подушки,боковые,2023-05-26 15:02:22
104629672,Подушки,задние,2023-05-26 15:02:22
104629672,Системы помощи,датчик дождя,2023-05-26 15:02:22
104629672,Системы помощи,камера заднего вида,2023-05-26 15:02:22
104629672,Системы помощи,парктроники,2023-05-26 15:02:22
104629672,Интерьер,тёмный,2023-05-26 15:02:22
104629672,Интерьер,искусственная кожа,2023-05-26 15:02:22
104629672,Интерьер,люк,2023-05-26 15:02:22
104629672,Комфорт,круиз-контроль,2023-05-26 15:02:22
104629672,Комфорт,управление мультимедиа с руля,2023-05-26 15:02:22
104629672,Комфорт,передние электро-стеклоподъёмники,2023-05-26 15:02:22
104629672,Комфорт,задние электро-стеклоподъёмники,2023-05-26 15:02:22
104629672,Обогрев,сидений,2023-05-26 15:02:22
104629672,Обогрев,зеркал,2023-05-26 15:02:22
104629672,Климат,климат-контроль,2023-05-26 15:02:22
104629672,Мультимедиа,Bluetooth,2023-05-26 15:02:22
104629672,Мультимедиа,CD или MP3,2023-05-26 15:02:22
104629672,Мультимедиа,USB,2023-05-26 15:02:22
104629672,Мультимедиа,мультимедийный экран,2023-05-26 15:02:22
104629672,Фары,светодиодные,2023-05-26 15:02:22
104629670,Экстерьер,легкосплавные диски,2023-05-26 15:02:23
104629670,Системы безопасности,ABS,2023-05-26 15:02:23
104629670,Системы безопасности,ESP,2023-05-26 15:02:23
104629670,Системы безопасности,антипробуксовочная,2023-05-26 15:02:23
104629670,Системы безопасности,иммобилайзер,2023-05-26 15:02:23
104629670,Подушки,передние,2023-05-26 15:02:23
104629670,Подушки,боковые,2023-05-26 15:02:23
104629670,Подушки,задние,2023-05-26 15:02:23
104629670,Системы помощи,датчик дождя,2023-05-26 15:02:23
104629670,Системы помощи,камера заднего вида,2023-05-26 15:02:23
104629670,Системы помощи,парктроники,2023-05-26 15:02:23
104629670,Интерьер,тёмный,2023-05-26 15:02:23
104629670,Интерьер,искусственная кожа,2023-05-26 15:02:23
104629670,Интерьер,люк,2023-05-26 15:02:23
104629670,Комфорт,круиз-контроль,2023-05-26 15:02:23
104629670,Комфорт,управление мультимедиа с руля,2023-05-26 15:02:23
104629670,Комфорт,передние электро-стеклоподъёмники,2023-05-26 15:02:23
104629670,Комфорт,задние электро-стеклоподъёмники,2023-05-26 15:02:23
104629670,Обогрев,сидений,2023-05-26 15:02:23
104629670,Обогрев,зеркал,2023-05-26 15:02:23
104629670,Климат,климат-контроль,2023-05-26 15:02:23
104629670,Мультимедиа,Bluetooth,2023-05-26 15:02:23
104629670,Мультимедиа,CD или MP3,2023-05-26 15:02:23
104629670,Мультимедиа,USB,2023-05-26 15:02:23
104629670,Мультимедиа,мультимедийный экран,2023-05-26 15:02:23
104629670,Фары,светодиодные,2023-05-26 15:02:23
104629667,Экстерьер,легкосплавные диски,2023-05-26 15:02:23
104629667,Системы безопасности,ABS,2023-05-26 15:02:23
104629667,Системы безопасности,ESP,2023-05-26 15:02:23
104629667,Системы безопасности,антипробуксовочная,2023-05-26 15:02:23
104629667,Системы безопасности,иммобилайзер,2023-05-26 15:02:23
104629667,Подушки,передние,2023-05-26 15:02:23
104629667,Подушки,боковые,2023-05-26 15:02:23
104629667,Подушки,задние,2023-05-26 15:02:23
104629667,Системы помощи,датчик дождя,2023-05-26 15:02:23
104629667,Системы помощи,камера заднего вида,2023-05-26 15:02:23
104629667,Системы помощи,парктроники,2023-05-26 15:02:23
104629667,Интерьер,тёмный,2023-05-26 15:02:23
