card_id,title,price_primary,price_secondary,location,labels,comment,description,exchange,scrap_date
104629659,"Продажа JAC J7, 2023 г. в Минске",72 801 р.,≈ 24 868 $ c НДС,Минск,VIN,"Новый JAC J7 – самый элегантный лифтбек, над внешностью которого трудился Даниэль Гальоне – художник, приложивший руку к созданию дизайна для Alfa Romeo и Maserati.|Автомобиль находится на торговой площадке по адресу ул. Куприянова 2а.|Быстрый и выгодный обмена вашего автомобиля на новый|Полное сопровождение сделки и подбор вариантов финансирования|Гарантия 5 лет от официального дилера JAC на Куприянова|Тест-драйв в центре города","2023 г., вариатор, 1.5 л, бензин, 1 км | лифтбек, передний привод, серый",Возможен обмен,2023-05-26 15:02:24
104629657,"Продажа JAC J7, 2023 г. в Минске",72 801 р.,≈ 24 868 $ c НДС,Минск,VIN,"Новый JAC J7 – самый элегантный лифтбек, над внешностью которого трудился Даниэль Гальоне – художник, приложивший руку к созданию дизайна для Alfa Romeo и Maserati.|Автомобиль находится на торговой площадке по адресу ул. Куприянова 2а.|Быстрый и выгодный обмена вашего автомобиля на новый|Полное сопровождение сделки и подбор вариантов финансирования|Гарантия 5 лет от официального дилера JAC на Куприянова|Тест-драйв в центре города","2023 г., вариатор, 1.5 л, бензин, 1 км | лифтбек, передний привод, серый",Возможен обмен,2023-05-26 15:02:25
104617808,"Продажа Chery Tiggo 4 I · Рестайлинг, 2023 г. в Гомеле",81 000 р.,≈ 27 669 $ c НДС,Гомель,VIN,"Автомобиль с НДС.|Можно оформить рассрочку/кредит/лизинг.|Комплектация Style:|17-дюймовые литые диски|Рейлинги на крыше, Задний спойлер|Расширители колесных арок|Скрытая выхлопная труба|Светодиодные фары основного света|Красные элементы отделки экстерьера и интерьера|Фары ближнего света прожекторного типа|Передние дневные светодиодные ходовые огни|Боковые зеркала с электрорегулировкой и обогревом|Задние датчики парковки|Система кругового обзора|Система мониторинга давления и температуры в шинах|Антиблокировочная система (ABS)|Система курсовой устойчивости (ESP Bosch)|Система помощи при экстренном торможении (HBA)|Система помощи при старте в гору (HSA)|Антипробуксовочная система (TCS)|Система снижения вероятности опрокидывания (RMF)|Подушки безопасности водителя и переднего пассажира|Система удержания детских кресел ISOFIX|Блокировка замков задних дверей от открывания детьми|Автоматическое включение фар при вождении в темноте|Функция отсрочки выключения фар (Follow me home)|Индикатор расхода топлива и напоминания о ТО|Бесключевой запуск двигателя и доступ в автомобиль|Электрический усилитель рулевого управления|Круиз-контроль|Электрический стояночный тормоз с функцией AutoHold|Выбор режима вождения	КОМФОРТ|Обогрев передних сидений|Обогрев рулевого колеса|Обогрев форсунок стеклоомывателя|Обогрев лобового стекла|Водительское сиденье с механической регулировкой в 6 направлениях|Пассажирское сиденье с механической регулировкой в 4-х направлениях|Электрический кондиционер|Дефлекторы для второго ряда|Кожаное многофункциональное рулевое колесо|Рулевая колонка с регулировкой по высоте|Передние и задние электрические стеклоподъемники|Передний центральный подлокотник|Климат-контроль (2 зоны)|Радио|6 динамиков|10.25"" сенсорный емкостный дисплей с персонализацией|7""цветной экран с бортовым компьютером в панели приборов|Беспроводная зарядка|Атмосферная подсветка|Доступ к навигации, видео, интернет через смартфон на экране авто, система ""Свободные руки"" (Hands free) с Bluetooth|2 USB-разъема|USB-разъем сзади|Антикорозийная обработка|Сетки в бампер","2023 г., робот, 1.5 л, бензин, 5 км | внедорожник 5 дв., передний привод, серый",Обмен не интересует,2023-05-26 15:02:25
104617611,"Продажа JAC JS4, 2023 г. в Гомеле",69 900 р.,≈ 23 877 $ c НДС,Гомель,VIN,"Официальный дилер JAC в г. Гомель, на Лазурной 13а,|JAC JS 4|Двигатель: 1.5T|Мощность, л.с. : 136 л.с|Тип КПП: вариатор CVT|Привод: передний|Цвет : бордовый|Комплектация LUXURY|Кредит, лизинг как для физических так и для юридических лиц.|Ваш автомобиль в зачет по  системе Trade-in","2023 г., вариатор, 1.5 л, бензин, 1 км | внедорожник 5 дв., передний привод, бордовый",Обмен не интересует,2023-05-26 15:02:26
104535017,"Продажа JAC JS4, 2023 г. в Бресте",69 900 р.,≈ 23 877 $,Брест,VIN,"JAC JS 4|Двигатель: 1.5T|Мощность, л.с. : 136 л.с|Тип КПП: вариатор CVT|Привод: передний|Цвет : черный перламутр|Комплектация LUXURY|Кредит, лизинг как для физических так и для юридических лиц.|Ваш автомобиль в зачет. По системе Трейд Ин","2023 г., вариатор, 1.5 л, бензин, 20 км | внедорожник 5 дв., передний привод, чёрный",Обмен не интересует,2023-05-26 15:02:26
104314401,"Продажа Geely Atlas Pro, 2023 г. в Минске",87 093 р.,≈ 29 750 $,Минск,VIN,Новый автомобиль.  Сделана антикорозийная обработка.|5 лет гарантии.,"2023 г., автомат, 1.5 л, бензин, 15 км | внедорожник 5 дв., передний привод, другой",Обмен не интересует,2023-05-26 15:02:27
104349950,"Продажа Haval Jolion, 2023 г. в Бресте",84 500 р.,≈ 28 864 $ c НДС,Брест,VIN,"HAVAL JOLION|Комплектация PREMIUM|Подогрев передних и задних сидений|Подогрев руля|Подогрев лобового стекла|Боковые электрозеркала с обогревом и электроскладыванием|Система бесключевого доступа с запуском двигателя кнопкой|Адаптивный круиз-контроль|Система удержания в полосе|Датчик света/ датчик дождя|Светодиодные фары|Тонированные задние стекла|Климат-контроль двузонный|Цифровая панель приборов 7""|Электропривод сидения|Передние и задние датчики парковки|Беспроводная зарядка|Система камер кругового обзора 360⁰|Рассрочка, кредит, лизинг как для физических так и для юридических лиц.|Ваш автомобиль в зачет по системе Трейд Ин.|Автомобиль находится по адресу г. Брест, ул. Гоздецкого, 8","2023 г., робот, 1.5 л, бензин, 10 км | внедорожник 5 дв., передний привод, чёрный",Обмен не интересует,2023-05-26 15:02:27
101948283,"Продажа Geely Coolray, 2023 г. в Минске",73 950 р.,≈ 25 260 $,Минск,VIN,"Абсолютно новый автомобиль. Оклеен антигравийной пленкой, докуплен комплект оригинальных резиновых ковриков","2023 г., робот, 1.5 л, бензин, 400 км | внедорожник 5 дв., передний привод, серый",Обмен не интересует,2023-05-26 15:02:28
100706096,"Продажа Suzuki Baleno III, 2023 г. в Минске",73 158 р.,≈ 24 990 $,Минск,VIN,Автомобиль новый!!!!!черный перламутр ! Двигатель 1.5 модератор не даёт поставить пищит 1.0 . Макс комплектация!!!повторяю авто новый!!! Авто 2023 года,"2023 г., автомат, 1.5 л, бензин, 1000 км | хэтчбек 5 дв., передний привод, чёрный",Обмен не интересует,2023-05-26 15:02:28
104052724,"Продажа Suzuki Baleno III, 2023 г. в Минске",81 970 р.,≈ 28 000 $,Минск,VIN,Новый SUZUKI ERTIGA GLX 1.5P 2023 год. Полная комплектация.,"2023 г., автомат, 1.5 л, бензин, 3 км | хэтчбек 5 дв., передний привод, серый",Обмен не интересует,2023-05-26 15:02:29
104673843,"Продажа Haval F7 I · Рестайлинг, 2023 г. в Гомеле",103 900 р.,≈ 35 491 $ c НДС,Гомель,VIN,"Цена, указана С НДС 20% и с учетом скидки при полной оплате или при программе trade-in.|Возможна продажа в рассрочку/кредит/лизинг|Автомобиль можно приобрести в Автосалоне HAVAL по адресу:|г. Гомель Речицкий проспект 80|г. Гомель ул. Ефремова 23|г. Мозырь, ул. Октябрьская, д. 1","2023 г., робот, 2.0 л, бензин, 7 км | внедорожник 5 дв., постоянный полный привод, серый",Возможен обмен,2023-05-26 15:02:30
100844309,"Продажа Geely Atlas Pro, 2023 г. в Могилеве",95 144 р.,≈ 32 500 $,Могилев,VIN,Самая максимальная комплектация из возможных Flaghip+.,"2023 г., робот, 1.5 л, бензин (гибрид), 3 000 км | внедорожник 5 дв., подключаемый полный привод, белый",Обмен не интересует,2023-05-26 15:02:31
104277476,"Продажа Geely Tugella, 2023 г. в Минске",114 173 р.,≈ 39 000 $,Минск,VIN,"Новый автомобиль.|Комплектация Luxury +|Дополнительно:|Сделана антикоррозийная обработка всех полостей|Оригинальные резиновые коврики|Гарантия 48 месяцев, распространяется на РФ|Создан на базе Volvo|Двигатель 2,0 турбо, 238 л.с., 6.9 с. до 100 км/ч|Трансмиссия Asin 8AT|Система кругового обзора 360°|Атмосферная подсветка салона (многоцветная)|Интеллектуальное управление режимом вождения (ЭКО, комфорт, спорт)|12.3-дюймовая динамическая комбинированная панель приборов с ЖК- дисплеем|Bluetooth|Передний ряд 12V розетка|Розетка в багажнике 12В|Рефлекторные светодиодные фары (LED)|Электрорегулируемые и электроскладывающиеся зеркала заднего вида с|обогревом|Датчики слепых зон|Открывающийся панорамный люк|Теплоотражающее лобовое стекло|Обогрев лобового стекла|Автоматический двухзонный климат-контроль|Обогрев рулевого колеса|Система бесключевого доступа и запуска PEPS|Головное устройство с мультисенсорным экраном DONGRUAN 12,3 дюйма|(720P +полная сенсорная связь)|2 порт USB для переднего ряда|порт Type C и USB для заднего ряда|Подогрев передних и задних сидений|Разумный торг у капота","2023 г., автомат, 2.0 л, бензин, 500 км | внедорожник 5 дв., постоянный полный привод, серый",Возможен обмен с вашей доплатой,2023-05-26 15:02:31
104673134,"Продажа JAC JS6, 2023 г. в Могилеве",98 650 р.,≈ 33 698 $ c НДС,Могилев,VIN,"Рассрочка для юридических лиц в белорусских рублях на 24 месяца и для физических лиц на 12 месяцев.|JAC JS6. Комплектация Luxury. Двигатель объемом 1.5 литра (174 л.с.) и 6-и ступенчатой роботизированной коробкой передач.|Гарантия 5 лет или 150 000 км пробега.|На выбор из наличия серый металлик и черный металлик.|Комплектация автомобиля включает в себя:|- TMPS - система контроля давления в шинах|- Задние парктроники|- Водительское сиденье с ""приветственной"" функцией|- Беспроводная зарядка телефона|- Светодиодная оптика|-Обивка сидений кожей|-Автоматическое складывание наружных зеркал|-Аудиосистема МР5 с Bluetooth|-Поддержка Apple CarPlay и Android Auto|-Рулевое колесо с отделкой искусственной кожей -12,3 дюймовый экран|-Зеркала с электроприводом и памятью|-8 динамиков|-Мультифункциональное рулевое колесо|-Цифровая приборная панель|-Атмосферная подсветка салона|-Лепестки переключения передач|-Выбор режимов движения eco/comfort/sport|-TSC -трекшен-контроль|-Панорамная камера 360 градусов с разрешением 720Р|-Лепестки переключения передач|-Двухзонный климат-контроль|-Панорамная крыша|-Бортовой компьютер|-Система Auto Hold|-Датчик дождя|-Система бесключевого доступа и запуска двигателя кнопкой|-Подогрев передних сидений|-НАС - система помощи при старте на подъеме|-Круиз-контроль|-12,3"" LCD панель приборов|-Динамичная подсветка салона|-Электропривод двери багажника с функцией открытия ногой|-Датчик света|-Электропривод водительского сиденья в 6-ти направлениях|-Электропривод пассажирского сиденья в 6-ти направлениях|-Водительское сиденья с памятью настроек|Дополнительно установлены:|-Ковры салона (зимние) и коврик в багажник|-Антикоррозийная обработка|-Передние и задние брызговики|Возможность оформить автомобиль в кредит или лизинг.|Ваш автомобиль в зачёт.","2023 г., робот, 1.5 л, бензин, 18 км | внедорожник 5 дв., передний привод, серый",Возможен обмен,2023-05-26 15:02:32
104618512,"Продажа Geely Atlas Pro, 2023 г. в Марьиной Горке",93 000 р.,≈ 31 768 $,"Марьина Горка, Минская обл.",VIN,,"2023 г., робот, 1.5 л, бензин (гибрид), 800 км | внедорожник 5 дв., подключаемый полный привод, чёрный",Обмен не интересует,2023-05-26 15:02:32
104321931,"Продажа Dacia Duster II · Рестайлинг, 2023 г. в Минске",98 071 р.,≈ 33 500 $,Минск,VIN,"DACIA DUSTER 1.5 DCI 4WD . Новый автомобиль. 2023 год выпуска !!! Европейская сборка !!! Подключаемый полный привод !!! Максимальная комплектация : камеры кругового обзора 360• , бесконтактное открытие/закрытие замков , климат-контроль , круиз - контроль, навигация, система контроля мёртвых зон на зеркалах, система контроля движения по полосам и т.д.","2023 г., механика, 1.5 л, дизель, 23 км | внедорожник 5 дв., подключаемый полный привод, зелёный",Обмен не интересует,2023-05-26 15:02:33
104408471,"Продажа JAC JS6, 2023 г. в Минске",98 200 р.,≈ 33 544 $ c НДС,Минск,VIN,"JAC JS6 - переднеприводный пятидверный кроссовер, сочетающий в себе броский дизайн интерьера и экстерьера, современный и вместительный салон с эргономичными креслами, имеющими хорошо развитый боковой профиль и просторный багажник, а также производительную техническую составляющую.|Автомобиль находится на торговой площадке по адресу ул. Куприянова 2а.|Быстрый и выгодный обмена вашего автомобиля на новый|Полное сопровождение сделки и подбор вариантов финансирования|Гарантия 5 лет от официального дилера JAC на Куприянова|Тест-драйв в центре города","2023 г., автомат, 1.5 л, бензин, 1 км | универсал, передний привод, чёрный",Возможен обмен,2023-05-26 15:02:33
104322368,"Продажа Chevrolet Captiva II, 2023 г. в Минске",110 513 р.,≈ 37 750 $,Минск,VIN,"Этот автомобиль можно купить в кредит или лизинг для физических и юридических лиц. Подробнее смотрите на нашем сайте.|Внедорожник для любых дорог  и ""дел""!|Надежный автоомбиль с надежным двигателем и  АКПП, расходует до 6,9л топлива на 100км. в смешанном цикле.|Новый автомобиль !|Пригнан из Китая в апреле 2023 года.|Страна сборки: Китай.|Комплектация Premier.|7-мест.|Кузов автомобиля в заводской краске.|В комплекте 2 ключа.|На автомобиль установлены новые летние шины.|мощность двигателя 167л.с.|объем топливного бака 52л|габариты 4715(д), 1835(ш), 1750(в)|дорожный просвет 180мм|Примем ваш автомобиль в зачет, на доплату оформим кредит.|Оформление кредита за 3 часа 7 дней в неделю.|Гарантируем юридическую чистоту автомобиля.","2023 г., автомат, 1.5 л, бензин, 362 км | внедорожник 5 дв., передний привод, чёрный",Возможен обмен,2023-05-26 15:02:34
104646778,"Продажа Haval Jolion, 2023 г. в Гомеле",89 140 р.,≈ 30 449 $ c НДС,Гомель,VIN,"Цена, указана С НДС 20% и с учетом скидки при полной оплате или при программе trade-in.|Возможна продажа в рассрочку/кредит/лизинг|Модель: HAVAL Jolion Premium 4*4|Двигатель: 1 497 см3 бензиновый, с турбонаддувом|Мощность л.с.: 150 л.с.|Тип КПП: 7-ступ.,роботизированная, с двойным сцеплением мокрого типа|Привод: Полный 4WD|Лаковое покрытие: Белый|Время разгона 0 - 100 км/ч, с: 9|Максимальная скорость, км/ч: 180|Год выпуска: 2023|HAVAL Jolion Premium|Экстерьер|•	Рейлинги на крыше|•	Легкосплавные колесные диски 18’’ с шинами 225/55|•	Тонированные стекла (задние)|•	Светодиодные фары, Светодиодные дневные ходовые огни, интегрированные в блок фар|•	Светодиодные задние фонари|•	Функция задержки света фар после закрытия центрального замка (follow-me-home)|•	Датчик дождя и света|Интерьер|•	Электрическая регулировка сиденья водителя в 6 направлениях|•	Подогрев передних и задних сидений|•	Кожаный руль с подогревом|•	Обивка сидений искусственной кожей|Оборудование|•	Подогрев и электрорегулировка зеркал заднего вида|•	Электрообогрев всей поверхности лобового стекла и форсунок омывателя|•	Система помощи при старте на подъеме и спуске|•	Регулировка руля по высоте|•	Бесключевой доступ, кнопка запуска двигателя|•	Автоматический климат-контроль 2-зонный|•	Система выбора режима движения - Standard, Eco, Sport, Snow|•	Функция принудительного дистанционного закрытия окон, складывания зеркал с брелока ключа|•	Система мониторинга давления в шинах TPMS|•	Камера кругового обзора 360|•	Система автономной автоматической парковки с ассистентом выезда с парковки RCTM|•	Проекционный дисплей с регулировкой высоты, угла изображения|Безопасность|•	Адаптивный круиз-контроль ACC с функцией движения на малых скоростях LSF, системой предупреждения о столкновении FCW, функцией автоматического торможения AEB и системой распознавания знаков/пешеходов/ велосипедистов TSR и ассистентами удержания и сохранения полосы LKAS с системой контроля «слепых» зон BSI|•	Система мониторинга движения в поперечном направлении/в «слепых» зонах|•	Система стабилизации курсовой устойчивости TCS|•	Фронтальные подушки безопасности|•	Боковые подушки и шторки безопасности|•	Крепления ISOFIX на задних сиденьях|•	Система поиска автомобиля|•	Разъем USB в зеркале, для подключения видео-регистратора|•	Блокировка замков задних дверей от открывания изнутри (детский замок)|Аудио система|•	Цифровая панель приборов, цветной экран 7’’|•	Сенсорный дисплей, 12’’|•	Интерактивная мультимедийная система T-Box с доступом в internet для обеспечения работы приложения MyHaval|•	Поддержка Android Auto/ Apple Carplay, Bluetooth|•	6 динамиков|•	USB входы x1 спереди и x2 разъема сзади|•	Беспроводное зарядное устройство|Дополнительное оборудование|•	Антикорозийная обработка|•	 Брызговики передние / задние|•	Ковры в салон / багажник|•	Защита двигателя.|•	Сетки в бампер/амортизаторы капота|Автомобиль можно приобрести в Автосалоне HAVAL по адресу:|г. Гомель Речицкий проспект 80|г. Гомель ул. Ефремова 23|г. Мозырь, ул. Октябрьская, д. 1","2023 г., автомат, 1.5 л, бензин, 5 км | внедорожник 5 дв., постоянный полный привод, белый",Возможен обмен с вашей доплатой,2023-05-26 15:02:34
104646764,"Продажа Haval F7x I · Рестайлинг, 2023 г. в Гомеле",102 900 р.,≈ 35 149 $ c НДС,Гомель,VIN,"Цена, указана С НДС 20% и с учетом скидки при полной оплате или при программе trade-in.|Возможна продажа в рассрочку/кредит/лизинг|Модель: HAVAL F7X Premium|Двигатель: 1 967 см3 бензиновый, с турбонаддувом|Мощность л.с.: 190 л.с.|Тип КПП: 7-ступ.,роботизированная, с двойным сцеплением мокрого типа|Привод: Полный 4WD|Лаковое покрытие: Белый|Время разгона 0 - 100 км/ч, с: 9|Максимальная скорость, км/ч: 180|Год выпуска: 2023|HAVAL F7X Premium|•	Светодиодные фары|•	Светодиодные дневные ходовые огни|•	Противотуманные фары с функцией освещения поворотов|•	Панорамная крыша с люком|•	19” легкосплавные колёсные диски, шины 225/55|•	Фронтальные подушки безопасности, Передние боковые подушки безопасности, Шторки безопасности|•	Электронная система курсовой устойчивости (ESP)|•	Система помощи при трогании на подъеме (HHC)|•	Система контроля давления в шинах (TPMS)|•	Передние и задние датчики парковки|•	Круиз-контроль|•	Система камер кругового обзора 360⁰|•	Иммобилайзер, Сигнализация|•	Блокировка руля|•	Блокировка дверей при трогании с места|•	Мультимедийная система с 12.3” цветным сенсорным дисплеем; цифровая панель приборов 12.3""|•	Аудиосистема с радио AM/FM, 8 динамиков|•	Интеграция со смартфонами, Интерфейс Bluetooth|•	Разъемы USB (2 спереди, 1 сзади)		КОМФОРТ|•	Система выбора режима движения Terrain Response - ЭКО, Спорт, Нормальный, Снег ,Грязь,Песок|•	Климат-контроль, двузонный|•	Сиденье водителя с электрорегулировкой в 8 направлениях|•	Сиденья водителя с регулировкой поясничной опоры|•	Подогрев передних сидений|•	Подогрев задних сидений|•	Вентиляция сиденья водителя|•	Регулировка рулевой колонки по высоте и вылету|•	Мультифункциональное кожаное рулевое колесо|•	Рулевое колесо с обогревом|•	Система бесключевого доступа|•	Запуск двигателя кнопкой|•	Боковые электрозеркала с обогревом и электроскладыванием|•	Обогрев лобового стекла|•	Обогрев заднего стекла|•	Датчик света|•	Датчик дождя|•	Функция задержки выключения фар - сопровождение домой|•	Функция удерживания авто на месте (AUTOHOLD)|•	Беспроводная зарядка|•	Коврик в багажник|•	Ковры в салон|•	Антикорозийная обработка|•	Брызговики передние / задние|•	Защита двигателя Сетки в бампер|Автомобиль можно приобрести в Автосалоне HAVAL по адресу:|г. Гомель Речицкий проспект 80|г. Гомель ул. Ефремова 23|г. Мозырь, ул. Октябрьская, д. 1","2023 г., автомат, 2.0 л, бензин, 5 км | внедорожник 5 дв., постоянный полный привод, белый",Возможен обмен с вашей доплатой,2023-05-26 15:02:35
104646713,"Продажа Haval F7x I · Рестайлинг, 2023 г. в Гомеле",108 600 р.,≈ 37 097 $ c НДС,Гомель,VIN,"Цена, указана С НДС 20% и с учетом скидки при полной оплате или при программе trade-in.|Возможна продажа в рассрочку/кредит/лизинг|Модель: HAVAL F7X Tech Plus|Двигатель: 1 967 см3 бензиновый, с турбонаддувом|Мощность л.с.: 190 л.с.|Тип КПП: 7-ступ.,роботизированная, с двойным сцеплением мокрого типа|Привод: Полный 4WD|Лаковое покрытие: Синий|Время разгона 0 - 100 км/ч, с: 9|Максимальная скорость, км/ч: 180|Год выпуска: 2023|HAVAL F7X Tech Plus|•	Светодиодные фары|•	Светодиодные дневные ходовые огни|•	Противотуманные фары с функцией освещения поворотов|•	Панорамная крыша с люком|•	19” легкосплавные колёсные диски, шины 225/55|•	Фронтальные подушки безопасности, Передние боковые подушки безопасности, Шторки безопасности|•	Электронная система курсовой устойчивости (ESP)|•	Система помощи при трогании на подъеме (HHC)|•	Система контроля давления в шинах (TPMS)|•	Передние и задние датчики парковки|•	Круиз-контроль|•	Система камер кругового обзора 360⁰|•	Иммобилайзер, Сигнализация|•	Блокировка руля|•	Блокировка дверей при трогании с места|•	Мультимедийная система с 12.3” цветным сенсорным дисплеем; цифровая панель приборов 7""|•	Аудиосистема с радио AM/FM, 8 динамиков|•	Интеграция со смартфонами, Интерфейс Bluetooth|•	Разъемы USB (2 спереди, 1 сзади)		КОМФОРТ|•	Система выбора режима движения Terrain Response - ЭКО, Спорт, Нормальный, Снег ,Грязь,Песок|•	Климат-контроль, двузонный|•	Сиденье водителя с электрорегулировкой в 8 направлениях|•	Сиденья водителя с регулировкой поясничной опоры|•	Подогрев передних сидений|•	Подогрев задних сидений|•	Вентиляция сиденья водителя|•	Регулировка рулевой колонки по высоте и вылету|•	Мультифункциональное кожаное рулевое колесо|•	Рулевое колесо с обогревом|•	Система бесключевого доступа|•	Запуск двигателя кнопкой|•	Боковые электрозеркала с обогревом и электроскладыванием|•	Обогрев лобового стекла|•	Обогрев заднего стекла|•	Датчик света|•	Датчик дождя|•	Функция задержки выключения фар - сопровождение домой|•	Функция удерживания авто на месте (AUTOHOLD)|•	Беспроводная зарядка|•	Коврик в багажник|•	Ковры в салон|•	Антикорозийная обработка|•	Брызговики передние / задние|•	Защита двигателя Сетки в бампер|Автомобиль можно приобрести в Автосалоне HAVAL по адресу:|г. Гомель Речицкий проспект 80|г. Гомель ул. Ефремова 23|г. Мозырь, ул. Октябрьская, д. 1","2023 г., автомат, 2.0 л, бензин, 3 км | внедорожник 5 дв., постоянный полный привод, синий",Возможен обмен с вашей доплатой,2023-05-26 15:02:35
104646691,"Продажа Haval F7x I · Рестайлинг, 2023 г. в Гомеле",108 600 р.,≈ 37 097 $ c НДС,Гомель,VIN,"Цена, указана С НДС 20% и с учетом скидки при полной оплате или при программе trade-in.|Возможна продажа в рассрочку/кредит/лизинг|Модель: HAVAL F7X Tech Plus|Двигатель: 1 967 см3 бензиновый, с турбонаддувом|Мощность л.с.: 190 л.с.|Тип КПП: 7-ступ.,роботизированная, с двойным сцеплением мокрого типа|Привод: Полный 4WD|Лаковое покрытие: Серый|Время разгона 0 - 100 км/ч, с: 9|Максимальная скорость, км/ч: 180|Год выпуска: 2023|HAVAL F7X Tech Plus|•	Светодиодные фары|•	Светодиодные дневные ходовые огни|•	Противотуманные фары с функцией освещения поворотов|•	Панорамная крыша с люком|•	19” легкосплавные колёсные диски, шины 225/55|•	Фронтальные подушки безопасности, Передние боковые подушки безопасности, Шторки безопасности|•	Электронная система курсовой устойчивости (ESP)|•	Система помощи при трогании на подъеме (HHC)|•	Система контроля давления в шинах (TPMS)|•	Передние и задние датчики парковки|•	Круиз-контроль|•	Система камер кругового обзора 360⁰|•	Иммобилайзер, Сигнализация|•	Блокировка руля|•	Блокировка дверей при трогании с места|•	Мультимедийная система с 12.3” цветным сенсорным дисплеем; цифровая панель приборов 12,3""|•	Аудиосистема с радио AM/FM, 8 динамиков|•	Интеграция со смартфонами, Интерфейс Bluetooth|•	Разъемы USB (2 спереди, 1 сзади)		КОМФОРТ|•	Система выбора режима движения Terrain Response - ЭКО, Спорт, Нормальный, Снег ,Грязь,Песок|•	Климат-контроль, двузонный|•	Сиденье водителя с электрорегулировкой в 8 направлениях|•	Сиденья водителя с регулировкой поясничной опоры|•	Подогрев передних сидений|•	Подогрев задних сидений|•	Вентиляция сиденья водителя|•	Регулировка рулевой колонки по высоте и вылету|•	Мультифункциональное кожаное рулевое колесо|•	Рулевое колесо с обогревом|•	Система бесключевого доступа|•	Запуск двигателя кнопкой|•	Боковые электрозеркала с обогревом и электроскладыванием|•	Обогрев лобового стекла|•	Обогрев заднего стекла|•	Датчик света|•	Датчик дождя|•	Функция задержки выключения фар - сопровождение домой|•	Функция удерживания авто на месте (AUTOHOLD)|•	Беспроводная зарядка|•	Коврик в багажник|•	Ковры в салон|•	Антикорозийная обработка|•	Брызговики передние / задние|•	Защита двигателя Сетки в бампер|Автомобиль можно приобрести в Автосалоне HAVAL по адресу:|г. Гомель Речицкий проспект 80|г. Гомель ул. Ефремова 23|г. Мозырь, ул. Октябрьская, д. 1","2023 г., автомат, 2.0 л, бензин, 3 км | внедорожник 5 дв., постоянный полный привод, серый",Возможен обмен с вашей доплатой,2023-05-26 15:02:36
104399667,"Продажа JAC JS6, 2023 г. в Минске",91 701 р.,≈ 31 324 $ c НДС,Минск,VIN,"JAC JS6 - переднеприводный пятидверный кроссовер, сочетающий в себе броский дизайн интерьера и экстерьера, современный и вместительный салон с эргономичными креслами, имеющими хорошо развитый боковой профиль и просторный багажник, а также производительную техническую составляющую.|Автомобиль находится на торговой площадке по адресу ул. Куприянова 2а.|Быстрый и выгодный обмена вашего автомобиля на новый|Полное сопровождение сделки и подбор вариантов финансирования|Гарантия 5 лет от официального дилера JAC на Куприянова|Тест-драйв в центре города","2023 г., автомат, 1.5 л, бензин, 1 км | универсал, передний привод, серый",Возможен обмен,2023-05-26 15:02:36
104379659,"Продажа Chevrolet Captiva II, 2023 г. в Минске",113 514 р.,≈ 38 775 $,Минск,VIN,"Расход топлива: смешанный цикл 7л/100км, городской цикл 8л/100км, за городом 6л/100км. Автомобиль привезён из ОАЭ в 2023 году. Состояние нового авто. Без дтп и ремонтов.","2023 г., робот, 1.5 л, бензин, 368 км | внедорожник 5 дв., передний привод, чёрный",Возможен обмен,2023-05-26 15:02:37
104397760,"Продажа FAW Bestune T77 I, 2023 г. в Минске",93 528 р.,≈ 31 948 $ c НДС,Минск,VIN,"Faw Bestune T77  – надежный кроссовер, обладающий множеством современных функций и отличными ходовыми характеристиками. Автомобиль предоставляет водителю и пассажирам высокий уровень комфорта, а также является надежным в эксплуатации. Качественные материалы, высокая вместительность и хорошая маневренность. Модель хорошо показывает себя не только в городских условиях, но и в условиях бездорожья. FAW Bestune T77 является лучшим решением для тех, кто хочет получить универсальное транспортное средство для разных стилей жизни.|Автомобиль находится в автосалоне по адресу: ул. Куприянова 2а.|Быстрый и выгодный обмена вашего автомобиля на новый|Полное сопровождение сделки и подбор вариантов финансирования|Гарантия 5 лет от официального импортёра FAW на Куприянова, 2а|Тест-драйв в центре города","2023 г., робот, 1.5 л, бензин, 1 км | внедорожник 5 дв., передний привод, чёрный",Возможен обмен,2023-05-26 15:02:38
103655363,"Продажа JAC JS6, 2023 г. в Минске",98 200 р.,≈ 33 544 $ c НДС,Минск,VIN,"JAC JS6 - переднеприводный пятидверный кроссовер, сочетающий в себе броский дизайн интерьера и экстерьера, современный и вместительный салон с эргономичными креслами, имеющими хорошо развитый боковой профиль и просторный багажник, а также производительную техническую составляющую.|Автомобиль находится на торговой площадке по адресу ул. Куприянова 2а.|Быстрый и выгодный обмена вашего автомобиля на новый|Полное сопровождение сделки и подбор вариантов финансирования|Гарантия 5 лет от официального дилера JAC на Куприянова|Тест-драйв в центре города","2023 г., автомат, 1.5 л, бензин, 1 км | универсал, передний привод, серый",Возможен обмен,2023-05-26 15:02:38
